Offset(P)            #Ptr   #Hnd Access Name
0x000000007f7da9b8      1      0 ------ \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\J0199609.WMF
0x000000007f7dada8      7      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\J0151047.WMF
0x000000007f7daef0      8      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\HH00612_.WMF
0x000000007f7db290      8      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\J0099195.GIF
0x000000007f7db568      8      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\J0099187.JPG
0x000000007f7db870      7      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\J0149118.JPG
0x000000007f7db928      3      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\J0107718.WMF
0x000000007f7dbec8      8      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\J0107528.WMF
0x000000007f7dbf80      8      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\IN00557_.WMF
0x000000007f7dc590      2      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\J0215210.WMF
0x000000007f7dc6f8      8      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\J0099146.WMF
0x000000007f7dd460      8      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\HH02298_.WMF
0x000000007f7dd778      8      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\HH02155_.WMF
0x000000007f7dda28      8      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\HH02155_.WMF
0x000000007f7def18      8      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\HH02298_.WMF
0x000000007f7df7e8      8      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\IN00204_.WMF
0x000000007f7df940      8      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\IN00046_.WMF
0x000000007f7dfa68      8      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\IN00046_.WMF
0x000000007f7dfcc0      8      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\J0099150.JPG
0x000000007f7dff18      8      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\J0099182.WMF
0x000000007f7e0038      8      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\J0105504.WMF
0x000000007f7e01a8      7      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\HM00426_.WMF
0x000000007f7e0670      8      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\IN00177_.WMF
0x000000007f7e09f8      8      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\IN00204_.WMF
0x000000007f7e0ce0      9      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\J0178348.JPG
0x000000007f7e0d98      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000007f7e0f80      8      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\J0105246.WMF
0x000000007f7e1598      9      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\J0107316.WMF
0x000000007f7e1bd0      8      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\HH01242_.WMF
0x000000007f7e2220      9      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\J0107266.WMF
0x000000007f7e24f0      7      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\J0101867.BMP
0x000000007f7e2748      8      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\J0099163.WMF
0x000000007f7e2bf8      8      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\J0099164.WMF
0x000000007f7e3938      8      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\J0086432.WMF
0x000000007f7e3cf0      8      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\J0105294.WMF
0x000000007f7e4818      8      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\J0099186.JPG
0x000000007f7e4a00      8      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\IN00233_.WMF
0x000000007f7e4b88      8      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\IN00233_.WMF
0x000000007f7e4f10      8      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\IN00343_.WMF
0x000000007f7e53e8      8      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\J0099185.JPG
0x000000007f7e57d0      8      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\IN00346_.WMF
0x000000007f7e5ab8      8      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\IN00351_.WMF
0x000000007f7e5be0      8      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\IN00343_.WMF
0x000000007f7e5f80      8      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\IN00346_.WMF
0x000000007f7e61a0      8      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\J0152894.WMF
0x000000007f7e6558      9      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\J0200279.WMF
0x000000007f7e6680      9      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\J0216112.JPG
0x000000007f7e6990      7      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\J0107138.WMF
0x000000007f7e6c20      8      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\J0107182.WMF
0x000000007f7e7350      3      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\J0107456.WMF
0x000000007f7e74a8      8      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\J0187883.WMF
0x000000007f7e7848      9      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\J0152558.WMF
0x000000007f7e8038      9      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\J0185790.WMF
0x000000007f7e8710      1      0 ------ \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\J0200521.WMF
0x000000007f7e9318      8      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\J0107302.WMF
0x000000007f7e99b0      3      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\J0107458.WMF
0x000000007f7e9b78      9      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\J0200151.WMF
0x000000007f7e9d58      9      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\J0174639.WMF
0x000000007f7ea7c0      1      1 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\conhost.exe.mui
0x000000007f7eac50      8      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\J0151045.WMF
0x000000007f7eaf80      8      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\IN00177_.WMF
0x000000007f7eb878      8      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\J0105360.WMF
0x000000007f7ec268      8      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\J0105266.WMF
0x000000007f7eccc0      8      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\J0105288.WMF
0x000000007f7ed0a8      8      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\J0093905.WMF
0x000000007f7ee038      7      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\J0177257.JPG
0x000000007f7ee558      8      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\J0099175.WMF
0x000000007f7ee7b0      8      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\J0086478.WMF
0x000000007f7eea00      8      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\J0086478.WMF
0x000000007f7f18b8      1      1 RW-rwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db
0x000000007f7f1970      8      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\J0099176.WMF
0x000000007f7f1c58      8      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\J0089945.WMF
0x000000007f7f1ea8      7      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\J0089945.WMF
0x000000007f7f22a8      1      0 ------ \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\J0215710.WMF
0x000000007f7f26f0      1      0 ------ \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\J0215709.WMF
0x000000007f7f2b38      1      0 ------ \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\J0215210.WMF
0x000000007f7f2f80      1      0 ------ \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\J0215076.WMF
0x000000007f7f72b0      9      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\J0107254.WMF
0x000000007f7f9038      8      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\J0105280.WMF
0x000000007f7f9110      8      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\J0105280.WMF
0x000000007f7fa138      9      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\J0107090.WMF
0x000000007f7faa20      8      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\J0099166.JPG
0x000000007f7faad8      8      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\J0099148.JPG
0x000000007f7fad30      8      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\J0089992.WMF
0x000000007f7faf80      8      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\J0089992.WMF
0x000000007f7fb360      7      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\J0090087.WMF
0x000000007f7fb628      9      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\J0151073.WMF
0x000000007f7fba48      8      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\J0098497.WMF
0x000000007f7fbd30      8      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\J0090027.WMF
0x000000007f7fbf80      7      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\J0090027.WMF
0x000000007f7fc1e8      8      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\J0090390.WMF
0x000000007f7fcd28      8      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\J0099146.WMF
0x000000007f7fcf80      8      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\J0090087.WMF
0x000000007f7fdcb0      1      0 ------ \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\J0199465.WMF
0x000000007f7fdf80      8      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\J0152570.WMF
0x000000007f7fe038      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\Mystify.scr.mui
0x000000007f7fe268      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\advpack.dll.mui
0x000000007f7fe3e8      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\eqossnap.dll.mui
0x000000007f7fe568      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\BlbEvents.dll.mui
0x000000007f7fe6e8      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\mmres.dll.mui
0x000000007f7fe868      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\StikyNot.exe.mui
0x000000007f7fe9e8      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\MSWMDM.dll.mui
0x000000007f7ff138      8      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\J0101859.BMP
0x000000007f7ff290      7      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\J0101859.BMP
0x000000007f7ff348      8      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\FD02071_.WMF
0x000000007f7ff568      8      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\GRDEN_01.MID
0x000000007f7ff9c8      9      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\J0107496.WMF
0x000000007f7ffb58      9      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\J0211981.WMF
0x000000007f7ffe40      8      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\J0105234.WMF
0x000000007fa26f80      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\efsadu.dll.mui
0x000000007fa2b148      8      0 R--r-- \Device\HarddiskVolume1\Windows\winsxs\FileMaps\program_files_common_files_microsoft_shared_ink_pl-pl_9efd29a5fab23be7.cdf-ms
0x000000007fa2b378      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\drivers\ndproxy.sys
0x000000007fa2be18      8      0 R--r-d \Device\HarddiskVolume1\Windows\Fonts\CENSCBK.TTF
0x000000007fa2d530      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\ntprint.cat
0x000000007fa2da78      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\wpdshext.dll
0x000000007fa2df80      8      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\AG00142_.GIF
0x000000007fa2e828      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\ndiscapCfg.dll
0x000000007fa2ec40      4      0 R--rwd \Device\HarddiskVolume1\Windows\System32\ddraw.dll
0x000000007fa2ed60      1      1 R--rw- \Device\HarddiskVolume1\Users\IEUser\Desktop
0x000000007fa2ee18      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\AuxiliaryDisplayClassInstaller.dll
0x000000007fa2ff80      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\mblctr.exe
0x000000007fa309e8      1      1 RW-rwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\Microsoft\Windows\Explorer\thumbcache_32.db
0x000000007fa30aa0      3      0 R--rwd \Device\HarddiskVolume1\Windows\System32\themecpl.dll
0x000000007fa31980      3      0 R--rwd \Device\HarddiskVolume1\Windows\System32\rshx32.dll
0x000000007fa31ac8      2      0 R--rwd \Device\HarddiskVolume1\Windows\System32\appwiz.cpl
0x000000007fa31dc8      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Package_3_for_KB2685811~31bf3856ad364e35~x86~~6.1.1.11.cat
0x000000007fa31ee8      7      0 R--r-d \Device\HarddiskVolume1\Windows\Fonts\BERNHC.TTF
0x000000007fa33c50      7      0 R--r-d \Device\HarddiskVolume1\Windows\Fonts\ARIALN.TTF
0x000000007fa33d80      1      1 R--rw- \Device\HarddiskVolume1\Users\IEUser\Desktop
0x000000007fa34690      6      0 R--rwd \Device\HarddiskVolume1\Program Files\DVD Maker\DVDMaker.exe
0x000000007fa34a98      3      0 R--rwd \Device\HarddiskVolume1\Windows\System32\OobeFldr.dll
0x000000007fa353d8      8      0 R--r-- \Device\HarddiskVolume1\Windows\inf\sceregvl.inf
0x000000007fa36210      7      0 R--rwd \Device\HarddiskVolume1\Windows\System32\shpafact.dll
0x000000007fa36348      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\FXSSVC.exe
0x000000007fa366f0      8      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\BL00105_.WMF
0x000000007fa367a8      7      0 R--rwd \Device\HarddiskVolume1\Windows\System32\bitsprx3.dll
0x000000007fa36a38      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Package_40_for_KB2813430~31bf3856ad364e35~x86~~6.1.1.4.cat
0x000000007fa36d60      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Gadget-Platform-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.cat
0x000000007fa36e18      3      0 R--rwd \Device\HarddiskVolume1\Windows\System32\wbem\mofd.dll
0x000000007fa37290      8      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\AG00176_.GIF
0x000000007fa37348      8      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\BL00122_.WMF
0x000000007fa37738      4      0 R--rwd \Device\HarddiskVolume1\Windows\System32\lodctr.exe
0x000000007fa38668      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-GroupPolicy-ClientTools-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat
0x000000007fa38f80      7      0 R--rwd \Device\HarddiskVolume1\Windows\System32\recdisc.exe
0x000000007fa39360      8      0 -WDrwd \Device\HarddiskVolume1\Users\IEUser\AppData\Local\VirtualStore\Program Files\Microsoft Office\CLIPART\PUB60COR\BS00224_.WMF
0x000000007fa39818      2      0 R--r-- \Device\HarddiskVolume1\Windows\winsxs\FileMaps\$$_appcompat_appraiser_telemetry_94274e99519f58a9.cdf-ms
0x000000007fa39978      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\wldap32.dll.mui
0x000000007fa39c00      7      0 R--rwd \Device\HarddiskVolume1\Program Files\Microsoft Office\CLIPART\PUB60COR\BD09662_.WMF
